Gene_set	Pathway	Overlap	P-value	Adjusted P-value	Odds Ratio	Combined Score	Genes
KEGG_2021_Human	Apoptosis	1/142	0.16259648475288416	0.29136185532374015	6.2466509062253746	-3.6047270952512624	DIABLO
KEGG_2021_Human	Axon guidance	1/182	0.2038826300760579	0.29136185532374015	4.841620626151013	-2.6265948500338347	NRP1
KEGG_2021_Human	Calcium signaling pathway	1/240	0.2604969587424048	0.29136185532374015	3.6397024639702464	-1.7619943041292825	GRPR
KEGG_2021_Human	Central carbon metabolism in cancer	1/70	0.08339759626885078	0.29136185532374015	12.880837359098228	-7.74542097629872	IDH1
KEGG_2021_Human	Chemical carcinogenesis	1/239	0.2595523897792453	0.29136185532374015	3.6554621848739495	-1.7734497985532327	NR1I3
KEGG_2021_Human	Citrate cycle (TCA cycle)	1/30	0.03654338399736008	0.29136185532374015	30.800766283524904	-16.574318247175444	IDH1
KEGG_2021_Human	Coronavirus disease	1/232	0.25290994493508406	0.29136185532374015	3.7696007696007694	-1.8563524399324505	NRP1
KEGG_2021_Human	Glutathione metabolism	1/57	0.06840002327828267	0.29136185532374015	15.896825396825397	-9.424000900813787	IDH1
KEGG_2021_Human	Human T-cell leukemia virus 1 infection	1/219	0.24043153000367978	0.29136185532374015	4.001019367991845	-2.0240281738454993	NRP1
KEGG_2021_Human	Peroxisome	1/82	0.09704826642438931	0.29136185532374015	10.956104252400548	-6.615247747466243	IDH1
KEGG_2021_Human	Salmonella infection	1/249	0.2689494049142217	0.29136185532374015	3.503584229390681	-1.6629804039719844	ANXA2
KEGG_2021_Human	Ubiquitin mediated proteolysis	1/140	0.16048249753809815	0.29136185532374015	6.338129496402877	-3.6670604531534	FBXW7
KEGG_2021_Human	Neuroactive ligand-receptor interaction	1/341	0.3504975915199974	0.3504975915199974	2.5254901960784313	-0.9533164047874388	GRPR
