Gene_set	Pathway	Overlap	P-value	Adjusted P-value	Odds Ratio	Combined Score	Genes
KEGG_2021_Human	Lysosome	9/128	4.681079206737758e-16	6.553510889432861e-15	601.1848739495798	-515.8235372741857	GAA;GBA;GLA;HEXA;HEXB;LIPA;MCOLN1;NPC1;PSAP
KEGG_2021_Human	Other glycan degradation	3/18	1.1041650718363792e-06	7.729155502854654e-06	230.0857142857143	-274.0713077683158	GBA;HEXA;HEXB
KEGG_2021_Human	Galactose metabolism	3/31	6.031112039885548e-06	2.8145189519465892e-05	123.06122448979592	-182.15058546092652	GAA;GLA;SI
KEGG_2021_Human	Glycosphingolipid biosynthesis	3/45	1.8866363880503046e-05	6.603227358176066e-05	81.89795918367346	-136.1557171166118	GLA;HEXA;HEXB
KEGG_2021_Human	Sphingolipid metabolism	3/49	2.4431897858988954e-05	6.840931400516906e-05	74.73913043478261	-127.19676357023239	GBA;GLA;PSAP
KEGG_2021_Human	Glycosaminoglycan degradation	2/19	0.00023324212968647823	0.0005442316359351159	118.3970588235294	-107.9705781761554	HEXA;HEXB
KEGG_2021_Human	Starch and sucrose metabolism	2/36	0.0008497143189163187	0.0016994286378326374	59.0735294117647	-65.67692864894883	GAA;SI
KEGG_2021_Human	Various types of N-glycan biosynthesis	2/39	0.00099744648103578	0.001745531341812615	54.263513513513516	-61.56415953651588	HEXA;HEXB
KEGG_2021_Human	Amino sugar and nucleotide sugar metabolism	2/48	0.0015093757711636376	0.002291808596277778	43.59782608695652	-51.89779709972968	HEXA;HEXB
KEGG_2021_Human	Cholesterol metabolism	2/50	0.0016370061401984127	0.002291808596277778	41.770833333333336	-50.1560330081587	LIPA;NPC1
KEGG_2021_Human	Steroid biosynthesis	1/20	0.02449807059329832	0.031179362573288773	47.07017543859649	-23.030592878842292	LIPA
KEGG_2021_Human	Carbohydrate digestion and absorption	1/47	0.05671353920929476	0.06616579574417723	19.3768115942029	-11.24402387762608	SI
KEGG_2021_Human	Glycerolipid metabolism	1/61	0.073038012879974	0.07865632156304891	14.829629629629629	-8.841826114974799	GLA
KEGG_2021_Human	Calcium signaling pathway	1/240	0.2604969587424048	0.2604969587424048	3.6397024639702464	-1.7619943041292825	MCOLN1
