Gene_set	Pathway	Overlap	P-value	Adjusted P-value	Odds Ratio	Combined Score	Genes
KEGG_2021_Human	Lysosome	8/128	1.3979667301701514e-13	2.0969500952552273e-12	264.93333333333334	-457.4549917212001	ARSA;GBA;GLA;GM2A;HEXA;HEXB;MCOLN1;SMPD1
KEGG_2021_Human	Sphingolipid metabolism	4/49	2.44330405510083e-07	1.8324780413256224e-06	118.85925925925926	-244.38758330262337	ARSA;GBA;GLA;SMPD1
KEGG_2021_Human	Other glycan degradation	3/18	1.1041650718363792e-06	5.520825359181895e-06	230.0857142857143	-274.0713077683158	GBA;HEXA;HEXB
KEGG_2021_Human	Glycosphingolipid biosynthesis	3/45	1.8866363880503046e-05	7.074886455188643e-05	81.89795918367346	-136.1557171166118	GLA;HEXA;HEXB
KEGG_2021_Human	Glycosaminoglycan degradation	2/19	0.00023324212968647823	0.0006997263890594347	118.3970588235294	-107.9705781761554	HEXA;HEXB
KEGG_2021_Human	Various types of N-glycan biosynthesis	2/39	0.00099744648103578	0.0024936162025894497	54.263513513513516	-61.56415953651588	HEXA;HEXB
KEGG_2021_Human	Amino sugar and nucleotide sugar metabolism	2/48	0.0015093757711636376	0.003234376652493509	43.59782608695652	-51.89779709972968	HEXA;HEXB
KEGG_2021_Human	Maturity onset diabetes of the young	1/26	0.03174141642153645	0.05951515579038085	35.74666666666667	-18.6524135039421	HHEX
KEGG_2021_Human	Galactose metabolism	1/31	0.03774052193970927	0.06290086989951545	29.77037037037037	-16.126223630092912	GLA
KEGG_2021_Human	Glycerolipid metabolism	1/61	0.073038012879974	0.109557019319961	14.829629629629629	-8.841826114974799	GLA
KEGG_2021_Human	Insulin resistance	1/108	0.12599902727061665	0.17181685536902272	8.2668743509865	-4.943743954376122	OGA
KEGG_2021_Human	Sphingolipid signaling pathway	1/119	0.13799386385009413	0.17249232981261764	7.4858757062146895	-4.435243302362896	SMPD1
KEGG_2021_Human	Necroptosis	1/159	0.18037286671285227	0.20812253851482954	5.562587904360056	-3.1333425612983894	SMPD1
KEGG_2021_Human	Transcriptional misregulation in cancer	1/192	0.21391358807496763	0.22919313008032247	4.5823152995927865	-2.441961042053517	HHEX
KEGG_2021_Human	Calcium signaling pathway	1/240	0.2604969587424048	0.2604969587424048	3.6397024639702464	-1.7619943041292825	MCOLN1
