Gene_set	Pathway	Overlap	P-value	Adjusted P-value	Odds Ratio	Combined Score	Genes
KEGG_2021_Human	Antigen processing and presentation	1/78	0.09251851170984433	0.2876208338775563	11.531024531024531	-6.958150954500108	CD8A
KEGG_2021_Human	Yersinia infection	1/137	0.15730251033809037	0.2876208338775563	6.480392156862745	-3.763669230249352	CD8A
KEGG_2021_Human	Cell adhesion molecules	1/148	0.16890973234869874	0.2876208338775563	5.987150415721844	-3.427000500776257	CD8A
KEGG_2021_Human	Citrate cycle (TCA cycle)	1/30	0.03654338399736008	0.2876208338775563	30.800766283524904	-16.574318247175444	IDH1
KEGG_2021_Human	Hematopoietic cell lineage	1/99	0.11607356788707196	0.2876208338775563	9.036281179138323	-5.434068642481248	CD8A
KEGG_2021_Human	Gastric cancer	1/149	0.16995776547310146	0.2876208338775563	5.945945945945946	-3.3986573195730956	TERT
KEGG_2021_Human	Central carbon metabolism in cancer	1/70	0.08339759626885078	0.2876208338775563	12.880837359098228	-7.74542097629872	IDH1
KEGG_2021_Human	Ubiquitin mediated proteolysis	1/140	0.16048249753809815	0.2876208338775563	6.338129496402877	-3.6670604531534	FBXW7
KEGG_2021_Human	Human T-cell leukemia virus 1 infection	2/219	0.028526440921903908	0.2876208338775563	9.044930875576037	-11.980722307867735	NRP1;TERT
KEGG_2021_Human	Peroxisome	1/82	0.09704826642438931	0.2876208338775563	10.956104252400548	-6.615247747466243	IDH1
KEGG_2021_Human	Primary immunodeficiency	1/38	0.046083072411820386	0.2876208338775563	24.117117117117118	-13.560364723090352	CD8A
KEGG_2021_Human	T cell receptor signaling pathway	1/104	0.12160016340314761	0.2876208338775563	8.592233009708737	-5.152341092635986	CD8A
KEGG_2021_Human	Glutathione metabolism	1/57	0.06840002327828267	0.2876208338775563	15.896825396825397	-9.424000900813787	IDH1
KEGG_2021_Human	Hepatocellular carcinoma	1/168	0.18964573513289215	0.29801472663740197	5.256819693945443	-2.919648521708157	TERT
KEGG_2021_Human	Axon guidance	1/182	0.2038826300760579	0.2990278574448849	4.841620626151013	-2.6265948500338347	NRP1
KEGG_2021_Human	Chemical carcinogenesis	1/239	0.2595523897792453	0.31141510042699355	3.6554621848739495	-1.7734497985532327	NR1I3
KEGG_2021_Human	Calcium signaling pathway	1/240	0.2604969587424048	0.31141510042699355	3.6397024639702464	-1.7619943041292825	GRPR
KEGG_2021_Human	Salmonella infection	1/249	0.2689494049142217	0.31141510042699355	3.503584229390681	-1.6629804039719844	ANXA2
KEGG_2021_Human	Coronavirus disease	1/232	0.25290994493508406	0.31141510042699355	3.7696007696007694	-1.8563524399324505	NRP1
KEGG_2021_Human	Neuroactive ligand-receptor interaction	1/341	0.3504975915199974	0.36718795302094964	2.5254901960784313	-0.9533164047874388	GRPR
KEGG_2021_Human	Human papillomavirus infection	1/331	0.3420488957114324	0.36718795302094964	2.6053872053872054	-1.0106876845884132	TERT
KEGG_2021_Human	Pathways in cancer	1/531	0.4935522426966286	0.4935522426966286	1.580293501048218	-0.3089273055464	TERT
